bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Percentage video occupancy,Bitrate video,Number videos,anomaly_throughput,anomaly_congestion,anomaly_packet_loss,anomaly_latency,anomaly_jitter,anomaly
2,0.44,134.37,0.0,179.89,0.71,0,0,0,0,100,2004,1,1,0,0,1,1,1
2,0.05,89.89,0.0,5.05,0.18,0,0,0,0,80,1336,1,1,1,1,0,0,1
2,0.83,99.48,0.0,5.05,1.42,0,0,0,1,120,1670,2,1,1,1,1,1,1
2,0.87,87.58,0.0,293.64,0.52,1,1,0,1,100,167,2,0,0,1,0,0,1
2,1.13,119.1,14.842928646414395,201.87,0.33,0,0,0,1,120,1670,2,0,1,0,1,0,1
2,1.02,97.94,11.541674939201993,111.43,0.18,1,1,0,1,100,1670,2,0,1,1,0,1,1
2,5.92,60.79,21.478847676431243,127.43,0.91,0,0,0,1,80,2004,1,0,0,1,1,1,1
2,2.16,0.06,0.0,127.89,0.18,0,0,0,1,50,2004,2,0,0,1,0,0,1
2,0.05,118.6,11.829805168983288,1527.1,0.27,0,0,0,1,80,2004,2,0,0,0,0,1,1
2,1.48,131.06,1.3381821592642567,1239.23,0.18,0,0,0,1,100,1336,2,0,0,1,0,1,1
2,0.79,127.0,0.0,196.34,0.18,1,0,0,1,120,1336,1,0,0,0,0,0,1
2,0.05,19.9,24.914625365000465,81.7,0.85,1,1,0,1,0,167,1,0,0,0,0,1,1
2,0.05,134.37,5.773413628971856,252.94,0.18,1,1,0,0,50,1670,1,0,0,1,0,1,1
2,0.59,73.17,0.0,15.62,1.58,1,1,0,1,120,1670,1,0,1,0,1,0,1
2,0.8,0.06,1.1211106114263707,100.37,1.3,1,1,0,1,120,1670,0,0,0,1,0,0,1
2,0.48,60.69,0.0,5.05,1.21,1,0,0,1,0,167,0,0,1,1,0,1,1
2,0.85,97.13,1.282573624252258,92.54,0.18,1,0,0,1,80,1336,1,1,0,1,0,0,1
2,0.91,107.57,0.0,119.9,0.18,0,1,0,0,50,0,2,1,1,1,0,1,1
2,1.0,110.05,0.0,171.15,0.35,0,0,0,1,80,1336,2,0,0,0,0,1,1
2,4.84,89.82,0.0,303.76,0.49,0,0,0,1,120,1670,1,0,0,1,1,1,1
2,2.88,127.12,0.0,265.67,0.96,1,1,0,1,80,2004,2,0,1,0,0,0,1
2,5.74,122.79,2.8778429305140687,138.99,0.18,0,0,0,1,80,835,1,1,1,1,0,0,1
2,0.05,134.37,33.68183411679047,248.68,0.18,1,0,0,1,120,2004,1,1,0,0,1,0,1
2,1.59,88.11,0.4722791302855853,8.55,0.91,0,0,0,1,100,1336,2,1,0,0,0,0,1
2,1.53,134.37,0.0,247.32,0.18,1,1,0,0,20,1336,2,1,1,0,0,0,1
2,0.38,85.48,2.6559539855889334,137.21,0.18,0,0,0,1,50,1336,1,1,0,1,0,0,1
2,1.17,95.1,25.952393700489875,203.62,0.55,1,0,0,1,20,1670,1,0,0,1,1,0,1
2,0.05,134.37,0.0,5.05,0.18,0,0,0,0,80,2004,1,0,0,1,0,1,1
2,0.05,96.28,0.0,1141.9,1.23,0,0,0,1,120,1336,1,0,0,1,0,1,1
2,5.71,104.09,8.843529514509795,96.15,0.18,0,0,0,1,80,2004,1,0,0,0,0,0,1
2,1.35,95.75,0.0,5.57,2.02,1,1,0,1,100,167,2,0,0,1,1,1,1
2,0.05,94.36,26.807964869244607,302.73,0.18,1,0,0,1,80,2004,2,0,0,0,0,0,1
2,1.26,91.63,0.0,75.02,0.18,0,0,0,1,100,1336,1,0,0,1,0,1,1
2,3.07,134.37,35.85790785222002,5.05,1.04,0,0,0,1,80,1670,2,0,0,0,0,0,1
2,0.05,94.9,29.9315143713717,132.87,1.9,0,1,0,1,120,2004,2,1,1,1,1,1,1
2,0.05,125.7,0.0,1403.99,0.18,0,0,0,0,100,1670,2,1,0,1,1,0,1
2,0.48,0.06,16.994909417227902,40.16,0.18,1,0,0,1,120,1336,1,0,0,1,0,1,1
2,3.55,134.37,31.08744061759049,5.05,0.24,0,0,0,1,50,835,1,0,0,0,0,0,1
2,1.17,134.37,0.0,260.44,0.61,1,1,0,0,20,1336,2,0,0,1,0,0,1
2,0.73,120.13,20.35778104841721,59.44,1.77,0,0,0,1,100,1670,2,0,1,1,1,0,1
2,4.27,134.37,0.0,221.98,0.18,1,1,0,1,120,2004,1,1,0,0,0,0,1
2,0.6,120.56,46.82203614463985,164.35,0.18,0,0,0,0,50,2004,1,1,0,1,1,0,1
2,0.54,134.37,28.056818811030773,31.77,0.88,0,1,0,1,50,1670,1,0,0,0,1,0,1
2,1.45,68.99,8.012781468629033,79.85,0.18,1,1,0,1,120,167,1,0,1,1,0,0,1
2,2.78,129.45,20.5259610483114,2471.55,0.68,1,1,0,0,120,1336,2,0,1,0,0,1,1
2,0.05,126.53,1.6263734425408067,8.08,0.18,0,0,0,1,50,1670,1,1,0,1,0,0,1
2,0.4,134.15,0.0,5.05,0.18,1,0,0,0,80,167,1,0,0,1,1,1,1
2,1.7,29.9,0.0,302.59,0.21,1,0,0,0,10,1670,1,0,0,1,0,0,1
2,5.25,120.46,21.68090911501975,1212.71,1.03,0,0,0,1,100,2004,2,1,0,1,0,1,1
2,0.05,127.99,4.899308985223572,260.52,0.18,0,0,0,0,80,2004,2,1,1,1,0,0,1
2,1.79,134.37,12.324659281096189,1270.35,0.18,1,0,0,1,80,1670,1,0,0,1,0,1,1
2,0.9,132.06,0.0,242.23,0.18,1,0,0,1,50,167,1,1,0,1,0,1,1
2,1.29,130.7,4.513262634705381,5.05,0.18,0,1,0,0,80,2004,1,1,1,0,0,1,1
2,0.05,36.41,9.705699518437655,193.55,0.32,0,0,0,0,50,835,6,0,1,1,1,1,1
2,0.05,134.37,43.52492775299704,96.71,0.18,0,0,0,1,100,167,1,1,0,0,1,1,1
2,0.05,134.37,12.709626135777885,277.27,0.25,1,1,0,1,50,2004,1,0,1,0,0,0,1
2,0.87,108.27,18.346910755555896,81.12,0.18,1,0,0,1,80,2004,1,0,0,0,1,1,1
2,0.05,93.52,16.257244846323896,302.24,0.18,0,1,0,0,120,1336,1,0,1,1,0,1,1
2,6.57,134.37,0.0,94.6,0.48,1,0,0,1,80,1336,1,1,0,1,0,1,1
2,1.13,134.02,2.130543813479857,2459.9,0.18,0,0,0,1,100,0,2,1,0,0,0,0,1
2,1.92,97.9,0.0,176.97,0.18,1,0,0,1,100,2004,2,0,0,1,1,0,1
2,2.48,132.06,14.40470020487443,29.96,0.18,0,0,0,1,80,2004,1,0,0,1,0,0,1
2,4.55,115.2,3.8783644898405907,105.69,3.06,0,0,0,1,50,2004,1,1,0,1,0,0,1
2,0.35,122.57,0.0,166.15,0.18,0,1,0,1,10,1670,2,1,1,1,0,0,1
2,1.21,100.28,31.98883731158561,256.42,0.21,0,0,0,1,100,1670,2,0,0,1,0,0,1
2,0.34,108.9,0.0,275.85,1.64,1,0,0,1,80,1336,1,1,1,0,1,1,1
2,0.23,106.18,27.936455745578968,5.05,0.38,0,1,0,1,100,1336,1,0,0,1,0,0,1
2,2.26,134.37,14.127458089255123,5.05,0.18,0,0,0,1,120,1670,1,1,0,1,0,0,1
2,0.29,134.37,0.0,5.05,0.18,0,1,0,0,50,1336,2,0,0,1,0,1,1
2,1.67,103.81,0.0,1612.52,0.96,0,0,0,1,50,2004,2,0,0,1,1,0,1
2,0.74,118.56,40.98925687833015,318.17,0.56,1,1,0,1,100,1670,1,1,0,0,1,0,1
2,1.79,126.3,10.938810328767865,257.4,1.51,1,1,0,1,100,835,1,0,0,1,0,1,1
2,0.05,125.41,20.96800007618611,6.82,0.18,0,0,0,1,120,334,1,1,0,1,0,0,1
2,1.03,49.23,0.0,1968.57,2.05,1,1,0,0,50,1670,1,0,0,1,0,1,1
2,0.05,95.33,42.907488336572285,903.63,0.29,0,0,0,1,100,1336,1,0,0,0,0,0,1
2,0.8,68.81,0.0,123.72,0.25,1,0,0,1,50,1336,2,0,0,1,1,0,1
2,2.12,76.06,36.595273673955845,126.44,0.84,1,1,0,1,10,1336,1,0,0,1,0,1,1
2,3.1,134.37,14.7157536739112,293.73,2.19,1,1,0,0,20,1336,1,1,0,1,0,1,1
2,0.05,126.74,42.46100159695721,5.05,0.79,0,0,0,1,100,835,2,0,1,1,0,0,1
2,1.08,134.37,17.385110817644534,59.22,0.18,0,1,0,1,50,2004,1,1,1,1,0,1,1
2,2.1,134.37,52.5,270.78,0.27,0,0,0,1,80,1336,1,1,0,1,0,0,1
2,0.05,130.96,0.0,1413.61,0.8,1,0,0,1,120,1670,2,1,0,1,0,0,1
2,0.05,134.37,30.615664002936562,1083.2,0.18,1,1,0,1,120,2004,1,0,0,0,1,0,1
2,0.94,112.87,29.31330583470927,251.49,0.77,0,0,0,1,50,835,1,1,1,0,0,0,1
2,2.01,66.66,0.0,5.05,0.54,0,1,0,1,80,1670,2,0,1,1,0,0,1
2,0.42,50.9,2.396159031518309,115.39,2.0,0,1,0,1,120,1670,1,1,0,1,0,1,1
2,2.05,88.26,20.94382469838306,118.45,0.18,0,0,0,0,50,2004,2,0,0,1,1,0,1
2,1.0,134.37,0.0,75.95,0.58,1,0,0,1,120,1336,3,0,0,1,1,1,1
2,0.05,9.93,32.38878322465499,204.29,1.68,1,1,0,1,100,1670,1,1,0,1,1,0,1
2,0.66,134.37,0.0,1402.21,0.18,1,1,0,0,50,1670,1,1,0,1,0,1,1
2,1.11,134.37,0.0,5.05,0.58,1,0,0,1,50,1336,2,1,0,1,0,1,1
2,0.05,134.37,22.902283545993313,5.05,1.75,0,0,0,1,80,0,1,0,0,1,0,0,1
2,0.53,134.37,0.0,236.43,0.18,0,1,0,0,100,1336,1,0,0,0,0,0,1
2,0.05,129.41,21.835182608200423,167.34,0.99,0,1,0,1,80,1670,1,0,0,1,0,0,1
2,1.43,124.68,40.90990033998186,915.31,0.18,1,0,0,1,80,1336,1,1,0,1,1,1,1
2,3.46,126.85,0.0,120.56,0.19,0,1,0,0,100,1670,1,0,0,1,1,1,1
2,2.26,120.62,0.0,101.46,0.18,0,0,0,1,80,1336,1,0,1,1,0,1,1
2,6.57,74.91,15.281587171895758,196.04,0.22,0,0,0,0,100,167,2,0,1,1,0,1,1
2,0.05,118.51,24.49601134181585,277.37,0.18,0,0,0,1,80,167,2,1,0,0,0,0,1
2,0.05,115.79,25.308827723257036,151.67,2.62,0,0,0,1,100,1336,1,1,0,1,0,0,1
2,1.0,134.37,9.206177160929975,229.58,2.34,0,0,0,1,120,167,2,1,0,1,1,0,1
2,0.33,130.68,29.840968123382403,117.09,0.18,0,1,0,1,10,2004,3,1,0,1,1,1,1
2,1.03,129.26,35.7815874636523,1395.28,1.95,1,0,0,1,120,835,2,0,0,1,0,0,1
2,0.88,123.52,25.36337847936906,2851.58,2.59,0,0,0,1,80,835,2,0,0,1,0,1,1
2,0.05,121.51,0.0,304.97,0.18,0,0,0,1,10,334,2,0,0,1,0,0,1
2,0.05,133.02,39.00182038006257,89.63,0.18,1,1,0,1,80,2004,1,0,0,0,1,0,1
2,0.31,77.47,0.0,191.91,1.32,1,0,0,1,100,835,2,0,0,1,1,0,1
2,0.7,95.56,7.342575936722678,3051.58,0.66,0,0,0,1,120,1670,6,1,0,1,1,1,1
2,0.05,134.37,15.121896697380226,266.84,0.18,1,1,0,0,80,1670,2,1,0,0,0,1,1
2,0.05,83.16,52.5,38.28,0.18,1,0,0,1,20,2004,2,0,0,0,0,0,1
2,1.31,123.9,0.0,905.87,1.75,1,0,0,1,120,167,5,1,0,1,1,0,1
2,0.05,68.91,16.028760027411682,75.24,0.18,1,1,0,1,120,1336,2,0,0,1,0,0,1
2,0.05,117.96,0.0,1694.5,0.26,0,1,0,0,10,2004,2,0,1,1,0,1,1
2,0.05,132.84,0.0,5.05,2.23,0,0,0,1,80,1670,2,1,0,0,1,1,1
2,1.6,131.26,0.9454831877022052,137.27,0.18,1,0,0,1,100,0,1,1,0,1,0,1,1
2,4.43,56.95,0.0,200.9,0.18,0,0,0,1,120,1670,2,0,0,1,0,1,1
2,0.05,134.37,0.0,156.54,0.18,1,0,0,0,100,835,1,1,0,1,0,1,1
2,1.04,77.03,0.0,171.87,0.81,1,0,0,0,120,1670,1,1,1,1,1,1,1
2,0.66,77.31,19.873619786441065,106.25,0.18,0,1,0,0,80,1670,1,1,1,1,1,0,1
2,0.05,100.12,18.60049846775285,186.4,0.18,1,1,0,0,100,167,1,1,1,1,0,0,1
2,0.05,134.37,0.8658275233535093,5.05,0.22,1,1,0,0,80,1336,2,1,0,1,1,0,1
2,0.05,134.32,25.505846268642827,5.05,0.18,1,0,0,1,100,334,2,0,1,0,0,1,1
2,1.53,81.13,0.0,1343.81,0.18,1,0,0,0,80,1336,2,1,0,1,0,0,1
2,0.05,116.58,0.0,87.59,0.18,0,1,0,1,120,1670,2,0,0,1,0,1,1
2,0.42,97.89,0.0,200.17,0.57,0,0,0,1,100,2004,6,1,0,0,0,1,1
2,0.86,106.7,8.413328523805507,45.08,1.91,0,1,0,0,100,1336,2,0,0,0,0,0,1
2,0.54,86.77,31.63646543805848,5.05,1.94,1,0,0,1,80,1336,2,1,1,1,1,1,1
2,0.05,134.37,34.84988646708631,267.58,1.22,1,1,0,0,50,1336,2,1,0,1,0,0,1
2,1.69,30.38,7.141835656969562,263.13,0.3,0,0,0,1,100,1670,1,0,0,1,0,0,1
2,0.05,30.99,13.332750752526707,45.01,0.99,0,1,0,1,80,835,1,0,1,0,0,1,1
2,1.63,127.18,0.0,144.33,0.18,0,1,0,1,50,1336,3,0,0,1,1,1,1
2,0.05,98.17,19.037852800050533,1311.79,0.92,0,0,0,1,120,1670,2,1,0,1,1,0,1
2,1.04,40.36,14.006233303695923,258.92,0.18,1,0,0,0,80,2004,1,0,1,1,1,0,1
2,2.16,120.15,7.859131135615588,142.75,0.18,1,0,0,1,100,2004,1,0,0,1,1,0,1
2,0.05,127.42,0.0,5.05,0.18,0,0,0,1,100,167,1,1,1,0,1,1,1
2,0.05,134.37,0.0,194.75,0.18,0,1,0,1,0,167,1,0,0,1,1,0,1
2,0.05,74.39,2.15398691060318,289.71,0.72,0,0,0,1,100,167,2,0,0,1,1,0,1
2,0.26,52.87,4.228726294447144,1073.26,1.72,1,0,0,0,100,835,2,0,0,1,1,0,1
2,0.41,109.3,1.3753026843769938,2762.22,0.18,0,0,0,1,120,2004,5,1,1,1,1,0,1
2,0.05,67.46,21.57986989653815,104.4,1.31,0,1,0,1,100,835,1,0,0,1,0,0,1
2,0.05,105.43,0.8198257016297958,162.49,0.18,1,1,0,1,120,0,1,0,0,1,1,0,1
2,0.39,65.84,23.868197166357824,237.6,0.18,0,0,0,1,100,1336,3,0,0,1,0,1,1
2,1.85,134.37,0.0,124.88,2.61,1,0,0,1,120,1336,0,0,0,1,0,1,1
2,3.5,134.37,0.0,5.05,0.18,0,0,0,1,100,1670,2,1,0,1,1,1,1
2,3.36,88.53,0.0,1057.31,0.94,0,0,0,1,50,2004,1,0,0,0,0,0,1
2,1.22,60.02,0.0,63.99,0.67,0,1,0,1,10,835,2,0,0,1,0,0,1
2,0.16,134.37,23.129120401701826,310.26,0.18,1,1,0,0,50,1336,1,1,0,1,1,0,1
2,0.46,121.74,0.0,1442.18,1.4,0,0,0,1,20,2004,2,1,0,1,0,0,1
2,0.05,128.98,0.0,5.05,0.97,0,0,0,1,10,2004,3,0,0,0,1,0,1
2,2.57,134.37,28.12954183293053,1308.88,0.95,0,0,0,1,80,1670,2,0,1,1,1,1,1
2,3.69,91.92,31.890093940283705,176.71,0.6,1,0,0,1,80,2004,4,0,0,1,0,1,1
2,6.07,39.87,0.0,270.59,0.37,1,1,0,1,80,2004,1,0,0,0,0,0,1
2,1.0,66.27,0.0,3051.58,0.18,1,1,0,0,80,1336,2,0,1,1,0,0,1
2,5.0,104.12,33.88064019291296,140.52,0.8,0,0,0,1,100,167,1,0,1,1,0,0,1
2,0.05,120.7,20.41980429165733,143.79,0.18,0,1,0,0,80,2004,3,0,0,0,0,0,1
2,0.05,0.06,0.0,5.05,0.18,0,0,0,1,120,2004,2,1,1,1,1,1,1
2,0.05,110.2,17.08155913878407,1129.59,0.36,0,1,0,1,80,1670,1,0,1,0,1,1,1
2,2.28,68.06,0.0,262.59,0.63,0,1,0,0,80,2004,1,0,0,1,0,0,1
2,0.82,116.78,1.8698396284583403,180.48,1.25,1,0,0,0,120,1670,2,0,0,1,0,1,1
2,1.67,52.05,0.6860701377493932,350.28,0.18,0,0,0,1,20,167,2,1,1,1,0,0,1
2,0.85,117.27,0.0,2740.57,0.18,0,0,0,1,80,1670,2,0,1,1,1,0,1
2,0.05,108.69,3.9967793695650933,5.05,0.24,0,0,0,1,80,2004,1,0,0,1,0,1,1
2,0.66,70.82,25.933257357050927,1256.27,1.48,1,0,0,1,120,1336,1,0,0,0,0,1,1
2,6.57,95.66,16.64883088560809,199.52,1.8,0,0,0,1,10,1670,1,0,1,0,1,1,1
2,0.36,134.37,0.0,111.93,0.5,0,0,0,1,80,2004,2,0,0,1,1,1,1
2,1.47,1.08,14.39654721504704,172.86,1.76,1,0,0,1,80,1336,2,0,1,1,0,0,1
2,0.19,98.21,0.0,178.85,0.57,0,1,0,1,100,1336,2,1,0,1,1,0,1
2,0.05,99.1,48.670045361764366,889.28,0.18,0,1,0,1,50,2004,2,1,1,1,0,0,1
2,0.05,59.67,37.02701048391632,133.15,0.37,0,0,0,1,50,1670,1,1,0,1,1,0,1
2,0.05,106.33,4.2798898459942265,213.18,0.62,0,1,0,1,80,1336,2,0,0,0,0,0,1
2,2.12,102.8,0.0,301.7,1.08,1,0,0,1,120,835,1,0,1,1,1,0,1
2,1.03,11.27,0.0,46.36,0.18,1,1,0,1,100,1336,3,1,0,1,1,1,1
2,0.05,104.96,0.0,17.88,2.17,0,0,0,1,80,1670,1,0,0,1,1,0,1
2,0.83,94.62,0.0,5.05,0.54,1,0,0,1,120,1670,1,0,0,1,0,1,1
2,0.93,134.37,0.0,241.87,0.18,1,1,0,1,100,167,5,0,1,1,0,1,1
2,2.57,115.75,0.22474270236555327,189.84,1.74,0,1,0,1,100,334,1,0,0,1,0,0,1
2,0.42,126.06,0.0956185338053892,5.05,0.28,1,1,0,1,100,2004,2,1,0,1,1,1,1
2,0.53,109.99,3.0374750610089905,40.44,2.81,0,0,0,0,0,835,2,0,0,0,0,0,1
2,0.85,44.23,8.473545333287474,137.16,0.18,0,0,0,1,100,2004,2,0,1,1,0,0,1
2,6.19,131.4,0.0,190.01,0.32,1,0,0,1,100,1670,2,1,1,1,0,1,1
2,1.47,81.46,24.93848246254718,1388.27,1.88,1,1,0,1,80,1336,2,1,0,1,1,0,1
2,1.39,88.28,0.0,71.89,0.76,0,0,0,1,80,1670,1,0,0,0,0,1,1
2,0.9,134.37,0.0,144.44,0.56,0,1,0,1,100,2004,2,1,0,1,0,0,1
2,2.3,110.25,31.203869994297833,192.06,1.18,1,0,0,1,100,1670,1,1,0,1,1,1,1
2,0.05,51.52,5.326377100715913,58.54,2.59,1,0,0,1,120,2004,2,1,0,1,0,0,1
2,1.54,101.37,0.0,1221.67,0.75,1,0,0,1,120,1670,2,0,0,0,0,0,1
2,1.48,122.82,0.0,5.05,0.18,1,0,0,0,50,1336,1,0,1,0,0,1,1
2,0.05,134.37,0.0,5.05,1.03,1,1,0,1,50,2004,2,0,0,1,0,0,1
2,1.76,11.2,0.0,109.47,0.18,0,0,0,0,80,835,2,1,1,1,0,1,1
2,0.07,134.37,0.0,5.05,0.18,1,0,0,1,50,1670,1,0,0,1,0,0,1
2,0.68,134.37,39.96694536267481,5.05,0.18,1,0,0,1,10,167,1,0,1,1,0,1,1
2,0.05,118.47,0.0,2384.47,0.99,0,0,0,1,100,1670,2,1,1,1,1,1,1
2,0.1,128.65,45.474532760006014,5.05,0.23,1,0,0,1,20,835,1,0,1,0,0,0,1
2,0.72,121.49,29.43130711803908,214.59,0.5,0,0,0,1,80,1670,1,0,0,1,1,1,1
2,1.34,97.51,23.02747717000713,138.81,0.37,1,1,0,0,120,2004,1,1,0,1,1,1,1
2,0.05,134.37,0.0,253.13,0.18,0,1,0,0,80,334,1,1,1,1,0,1,1
2,0.12,134.37,18.459130873092114,54.21,0.81,1,0,0,1,10,1670,2,0,0,1,0,0,1
2,1.25,114.48,0.0,202.56,0.18,1,0,0,1,100,167,2,0,0,1,0,1,1
2,3.98,133.96,27.33329876597541,5.05,0.48,1,1,0,0,100,2004,2,0,0,0,0,1,1
2,0.06,134.37,7.0931128001793855,145.26,0.26,1,0,0,1,100,1336,2,0,0,1,1,1,1
2,0.05,90.18,29.12288509077397,213.07,1.31,1,0,0,1,80,835,3,0,0,1,0,0,1
2,0.14,130.93,15.474048019671553,177.05,0.18,0,0,0,1,100,1336,1,0,0,1,0,1,1
2,2.63,134.37,27.292643846114366,279.87,0.18,0,0,0,1,10,167,6,0,0,1,1,0,1
2,1.57,119.34,3.088258563579716,334.28,0.68,1,1,0,0,80,2004,2,1,1,1,0,0,1
2,0.47,134.37,0.0,1048.46,0.24,0,1,0,1,80,1670,1,1,0,0,0,1,1
2,0.87,109.08,49.3833124429609,85.17,0.18,0,0,0,1,120,1336,1,0,0,0,0,0,1
2,0.05,134.37,11.411162797098898,285.48,0.63,1,0,0,1,120,2004,2,0,0,1,0,0,1
2,1.5,128.3,0.0,203.98,0.18,1,0,0,1,120,1670,1,0,1,0,0,1,1
2,1.46,36.83,28.80143663195993,297.56,0.56,0,0,0,1,100,1336,2,1,0,1,0,0,1
2,1.41,134.37,0.0,5.05,0.18,1,0,0,1,120,167,2,0,1,1,0,1,1
2,1.18,134.37,52.5,256.57,0.18,1,1,0,1,120,1336,4,0,0,1,0,1,1
2,1.62,123.55,0.0,5.05,0.18,1,0,0,1,100,2004,4,0,1,0,0,0,1
2,0.06,125.59,0.0,122.98,1.45,1,1,0,0,10,1670,1,1,1,1,1,0,1
2,0.85,106.84,11.952448996727973,126.14,0.56,1,0,0,1,10,1336,2,0,0,0,0,0,1
2,0.56,134.37,0.0,301.16,1.18,1,0,0,1,80,835,1,0,0,1,0,0,1
2,1.11,120.28,20.113646725966834,96.19,0.18,0,0,0,1,50,2004,2,0,1,1,0,0,1
2,0.05,96.86,0.0,264.19,1.59,1,0,0,1,120,1336,2,0,0,1,1,0,1
2,2.6,13.43,0.0,79.41,0.65,1,0,0,0,80,1336,1,0,1,1,0,1,1
2,0.05,70.35,6.333403532824981,303.14,0.18,0,1,0,1,120,1336,2,0,0,1,0,0,1
2,0.68,53.88,0.0,96.85,0.18,0,1,0,1,120,167,6,1,0,1,1,1,1
2,0.08,134.37,44.811467235674485,5.05,0.18,0,0,0,0,100,2004,1,0,0,0,1,1,1
2,0.05,32.06,17.65950958799628,3051.58,0.21,0,0,0,1,10,1336,2,1,0,1,0,0,1
2,0.05,134.37,44.77485747719636,5.05,0.55,1,0,0,1,50,1336,1,0,1,1,0,0,1
2,4.01,67.96,1.7404921792740229,91.99,0.18,0,0,0,1,120,1670,2,0,0,1,1,1,1
2,0.56,134.37,0.0,251.46,0.64,0,0,0,1,100,1336,2,0,1,1,1,0,1
2,0.68,45.49,0.0,1618.9,0.18,1,0,0,1,120,167,1,0,0,1,0,0,1
2,0.43,61.63,0.0,17.08,1.32,0,0,0,1,80,167,1,1,0,1,0,1,1
2,2.28,106.23,0.2791584270775118,1361.83,0.18,1,0,0,1,100,1336,1,0,0,0,1,1,1
2,0.05,63.91,0.0,946.13,0.18,1,1,0,0,120,1336,1,0,1,1,0,0,1
2,0.05,119.64,4.3151314862065675,5.05,0.18,1,0,0,1,100,835,1,1,0,1,0,1,1
2,0.05,103.33,24.16031682660101,74.75,0.18,0,0,0,1,50,1670,1,0,0,0,0,0,1
2,2.6,134.37,10.561392794182886,274.77,0.34,1,1,0,1,100,1336,2,0,1,1,1,0,1
2,0.06,122.7,14.33720357892615,265.61,0.46,1,1,0,1,120,1336,1,0,1,1,0,0,1
2,0.05,134.37,18.842410085116136,5.05,1.71,0,1,0,1,120,1670,1,0,0,1,0,0,1
2,1.43,99.54,1.4428754047195476,56.01,0.84,0,0,0,0,80,1670,3,1,1,1,1,1,1
2,0.39,134.37,0.0,137.59,0.18,0,1,0,1,120,2004,2,1,1,1,0,0,1
2,2.13,58.47,0.0,948.55,0.36,1,0,0,1,100,1670,1,1,0,1,1,0,1
2,1.65,134.37,0.0,1242.59,2.85,0,0,0,1,80,1670,6,0,0,1,1,0,1
2,0.05,100.35,0.0,285.06,0.18,1,0,0,0,50,1336,1,0,0,0,0,1,1
2,0.05,51.35,20.597354060624735,3051.58,0.46,1,0,0,1,80,1336,2,1,0,1,1,1,1
2,3.52,95.15,0.0,319.3,0.18,1,0,0,1,50,2004,2,0,0,0,0,0,1
2,6.57,21.32,0.0,102.28,0.29,0,0,0,1,80,1670,2,1,0,0,0,1,1
2,0.41,112.3,2.6726150382283453,5.05,0.18,0,1,0,1,100,1670,1,0,1,1,1,0,1
2,4.72,113.67,41.942735492027076,192.09,1.15,1,1,0,1,10,1670,1,1,1,1,0,0,1
2,5.76,89.07,0.0,18.46,2.91,0,0,0,1,80,1336,2,0,1,1,0,0,1
2,0.05,21.55,32.16606585419116,210.16,0.74,1,1,0,0,80,1670,1,1,1,1,1,0,1
2,0.05,131.54,0.0,222.09,0.3,1,1,0,0,100,0,1,1,1,1,0,1,1
2,0.05,105.52,0.3368123537433583,3051.58,0.74,1,0,0,1,80,1336,2,0,0,1,0,1,1
2,1.45,93.74,23.606368710078094,22.47,0.18,1,0,0,1,100,1670,1,0,0,1,0,1,1
2,0.05,90.01,16.05611829545889,52.48,1.52,0,0,0,0,100,167,1,0,0,1,1,0,1
2,0.05,121.98,2.9246091853499223,875.15,0.18,1,0,0,1,80,2004,2,1,1,1,0,1,1
2,1.82,134.37,0.0,178.31,0.18,1,0,0,1,80,835,1,0,0,1,0,1,1
2,2.18,83.6,0.0,5.05,0.44,0,0,0,0,80,2004,1,0,1,1,1,0,1
2,1.63,128.33,5.72621680237936,5.05,0.23,0,0,0,0,120,1336,1,0,0,1,0,0,1
2,2.44,99.38,5.704465139958796,199.63,0.67,0,1,0,1,100,2004,2,0,1,1,0,1,1
2,0.05,115.34,0.0,191.57,0.84,0,1,0,0,10,1670,1,1,0,1,0,1,1
2,0.22,131.09,6.830867446068174,170.37,0.49,1,0,0,1,80,1336,4,1,0,1,0,1,1
2,0.05,119.08,0.0,1026.11,0.18,0,0,0,1,80,2004,1,0,1,1,0,0,1
2,1.1,117.31,18.814341734148428,338.07,0.18,1,0,0,1,80,1336,2,0,0,1,0,0,1
2,0.45,123.0,0.0,5.05,0.18,0,0,0,1,100,1670,1,0,1,1,0,1,1
2,0.05,128.76,5.267076454926,1470.04,1.66,1,0,0,0,120,835,3,1,0,1,1,0,1
2,5.0,69.79,0.0,238.77,0.18,1,0,0,0,80,835,1,1,0,0,0,0,1
2,0.05,134.37,19.61626340837266,261.03,0.18,0,0,0,1,120,1670,2,0,0,1,1,0,1
2,0.05,117.58,24.718166259956597,84.57,1.16,0,0,0,1,100,1336,1,1,1,1,0,0,1
2,0.95,50.7,0.0,298.05,0.18,0,0,0,1,120,1670,1,1,0,0,0,1,1
2,0.05,134.37,2.0912788295043345,199.72,0.18,1,0,0,0,0,167,1,0,0,1,0,0,1
2,0.05,85.63,38.47284567194039,209.45,0.18,0,0,0,0,120,1336,2,1,0,1,0,0,1
2,3.05,134.37,3.7969516408711748,298.43,1.02,1,1,0,0,10,1670,2,1,1,1,0,0,1
2,1.52,105.24,43.148506857676686,294.6,0.24,1,0,0,1,10,0,1,1,0,0,1,1,1
2,0.05,128.41,33.20173255098524,38.32,0.18,0,0,0,1,120,1336,1,0,0,1,1,0,1
